NPA,Area-2020,Age_of_Residents-2021,Tree_Canopy-2012,Impervious_Surface-2023,Housing_Density-2023,Housing_Size-2023,Housing_Age-2023,New_Residential-2023,Residential_Renovation-2023,Commuters_Driving_Alone-2022,Vacant_Land-2023,Youth_Population-2022,Older_Adult_Population-2022,White_Population-2020,Black_Population-2020,Asian_Population-2020,All_Other_Races-2020,Hispanic_Latino-2020,Commercial_Construction-2023,Bachelors_Degree-2022,Early_Care_Proximity-2023,School_Age_Proximity-2023,Recycling_Participation-2022,Solid_Waste-2022,Solid_Waste_Diversion_Rate-2022,Electricity_Consumption-2013,Water_Consumption-2022,Low_Cost_Healthcare_Proximity-2022,Home_Ownership-2022,Single_Family_Housing-2023,Residential_Occupancy-2022,Nuisance_Violations-2022,Long_Commute -2022,Bicycle_Friendliness-2023,Street_Connectivity-2022,Transit_Proximity-2023,Household_Income-2021,Employment_Rate-2022,High_School_Diploma-2022,Rental_Costs-2021,Commercial_Space-2023,Commercial_Building_Age-2023,Adopt_a_Stream-2023,Transit_Ridership-2022,Grocery_Proximity-2023,Pharmacy_Proximity-2022,Population_Density-2020,Voter_Participation-2022,Residential_Tree_Canopy-2012,Library_Card_Prevalence-2018,311_Request_Rate-2022,Rental_Houses-2023,Births_to_Adolescents-2019,Low_Birthweight-2019,Prenatal_Care-2019,Age_of_Death-2019,Violent_Crime_Rate-2022,Property_Crime_Rate-2022,Disorder_Call_Rate-2022,Animal_Control_Call_Rate-2022,Proficiency_Elementary_School-2023,Proficiency_Middle_School-2023,Proficiency_High_School-2023,Highschool_Graduation_Rate-2023,Student_Absenteeism-2023,Neighborhood_School_Attendance-2023,Housing_Violations-2023,Foreclosures-2023,Adopt_a_Street-2023,Board_Committee_Participation-2023,Neighborhood_Organizations-2021,Park_Proximity-2023,Job_Density-2019,Home_Sale_Price-2023,Natural_Gas_Consumption-2013,Fire_Call_Rate-2021,Fincancial_Services_Proximity-2023,Public_Nutrition_Assistance-2023,Public_Health_Insurance -2017,Subsidized_Housing-2023,Residential_Demolitions-2023
265,276.642,44.8,46.520649546744366,14.969704754554863,2.0,2094.0,29.0,0.0,6.1,77.05544933078394,2.298729351,21.92468619246862,15.062761506276152,47.43,30.46,5.48,6.01,10.62,6.1,36.885245901639344,68.0,68.0,74.7,8.0,21.6,993.0,140.0,30.5454545454545,74.50271247739603,99.81818182,98.57397504456328,6.909090909,34.990439770554495,1.8,1.052631579,99.81818182,56940.0,97.2222222222222,97.65807962529274,2020.0,,,100.0,1.5625,,0.0,5.0,61.33971292,43.7,19.41,47.82899132,19.85428051,0.0,3.23,67.74,80.0,0.0,7.348029392117568,20.04008016032064,23.38009352037408,0.5555555555555556,0.625,0.3529411764705882,0.75,0.1345029239766081,0.6198830409356725,0.181818182,0.0,4.919254891,2.672010688,0.0,79.63636364,0.66,203000.0,56.0,40.08,,,11.0,0.0,0.0
266,1873.35,35.4,61.36495409468616,5.499367447517589,0.6,2019.0,25.0,0.3,0.7,89.7584541062802,20.96144405,28.74649859943977,9.73389355742297,36.29,43.96,3.66,5.22,10.88,1.2,40.97859327217125,33.69294606,33.69294606,58.3,8.0,39.2,1063.0,150.0,0.0,73.74199451052151,99.91701245,96.89716312056736,7.333908542,81.73913043478261,1.4,1.22,,82417.0,96.76140118968937,93.27217125382263,1652.0,9056.333333,22.0,37.96697253,,26.8879668,22.69,2.0,52.58358663,58.3,19.86,27.00381679,28.82059801,1.25,11.25,66.25,65.0,1.908396946564885,18.76590330788804,37.849872773536894,16.53944020356234,0.380281690140845,0.4130434782608695,0.4545454545454545,0.9347826086956522,0.1806981519507187,0.6016427104722792,0.165975104,0.0,19.92038387,0.636132316,1.0,69.46058091,0.13,318135.0,51.0,15.59,,,11.0,0.0,2.5
267,1989.61,35.0,48.5134982096608,16.663740387081624,1.0,2275.0,19.0,1.4,1.6,82.83839779005525,11.84788028,23.47670250896057,8.781362007168457,42.7,27.55,7.1,4.83,17.82,0.5,40.03804089396101,47.48163694,42.86463799,89.0,8.0,25.7,1013.0,162.0,0.0,79.39871858058156,100.0,94.99063670411984,3.192640693,61.63674033149172,1.4,1.175965665,,90212.0,94.91568727644352,90.6562054208274,1737.0,72985.5102,29.0,,,,0.0,3.0,52.85540705,38.4,21.95,30.72926688,22.03567681,1.42,8.51,65.96,66.0,1.9241870309794111,9.813353857994995,17.51010198191264,15.008658841639408,0.480225988700565,0.4311377245508982,0.4848484848484848,0.935483870967742,0.1624621594349142,0.6619576185671039,0.052465897,0.0,0.0,0.192418703,1.0,51.25918153,1.72,197318.0,48.0,14.82,,,10.0,0.0,0.0
268,256.72,34.9,52.56593579677513,17.468088729555312,2.7,1659.0,40.0,0.0,4.7,87.74869109947645,0.959685983,28.33333333333333,15.0,25.38,34.28,7.61,4.19,28.53,4.7,27.542932628797885,100.0,100.0,52.5,9.0,17.3,998.0,158.0,55.3342816500711,64.72148541114059,88.90469417,92.1760391198044,13.94025605,79.68586387434556,1.5,1.111111111,99.85775249,49858.0,97.51984126984128,91.41347424042272,1115.0,2906.0,19.0,,3.663461538,43.10099573,28.88,8.0,43.90009606,57.9,16.84,47.95442776,26.4,4.55,6.82,47.73,71.0,1.0357327809425168,12.94665976178146,50.75090626618332,40.91144484722941,0.5,0.3508771929824561,0.3636363636363636,0.8181818181818182,0.2198142414860681,0.5232198142414861,0.284495021,0.0,0.0,0.0,0.0,82.07681366,0.09,385500.0,48.0,25.89,,,26.0,11.09530583,0.0
269,457.157,44.8,50.7808196984716,23.27616811565631,2.7,2521.0,35.0,3.1,3.5,95.57761732851986,1.502417204,19.02817476521029,16.29236423029808,71.38,6.85,10.21,6.02,5.54,0.4,68.43501326259947,29.01678657,1.039168665,68.1,10.0,41.6,1125.0,196.0,67.7966101694915,69.43957968476357,54.67625899,89.4283476898982,1.775625504,67.59927797833934,1.5,1.131386861,84.09272582,100827.0,95.19368723098997,97.87798408488064,1394.0,8413.206897,22.0,0.0,4.021978022,86.4108713,44.15,6.0,62.22587719,55.3,20.71,40.90411958,13.74269006,0.0,7.14,78.57,75.0,1.4582573824279983,6.197593875318994,34.269048487057965,20.05103900838498,0.6037735849056604,0.7681159420289855,0.85,1.0,0.1222222222222222,0.7333333333333333,0.0,0.0,11.37626474,0.729128691,0.0,7.194244604,2.15,387432.0,53.0,25.52,51.31894484,,5.0,0.0,0.8
270,89.9377,33.3,38.3747156021422,48.41321188705239,6.6,,,0.0,0.0,69.55475330926595,0.0,15.304606240713223,3.640416047548292,14.35,37.61,2.84,7.44,37.76,3.3,28.349944629014395,0.0,100.0,,,,1000.0,,0.0,0.0,0.0,75.26178010471205,0.836120401,81.70878459687124,1.5,1.2,100.0,53024.0,97.78481012658229,83.16722037652269,1103.0,20959.86667,40.0,100.0,68.82692308,,100.0,14.0,27.13178295,41.0,19.18,7.751343054,,5.08,11.86,52.54,,3.8372985418265535,33.76822716807368,99.0023023791251,8.44205679201842,0.1527777777777778,0.2045454545454545,0.2307692307692307,0.8,0.3556851311953353,0.7259475218658892,1.672240803,0.0,0.0,0.0,0.0,100.0,6.35,484471.0,,38.37,100.0,,31.0,0.0,0.0
271,169.254,36.8,50.57359035830914,16.299153808412164,2.6,1435.0,52.0,0.0,5.3,83.92857142857143,0.284713348,21.59090909090909,25.892857142857142,7.77,62.64,5.12,2.23,22.23,5.3,30.2540415704388,100.0,100.0,61.0,7.0,32.8,1159.0,134.0,21.1235955056179,78.04878048780488,100.0,95.1276102088167,27.86516854,45.61688311688312,1.8,1.175438596,100.0,58984.0,90.20689655172414,87.1824480369515,,,,,7.230769231,21.07623318,20.9,7.0,50.40540541,55.7,17.62,62.47933884,31.39013453,2.63,7.89,55.26,69.0,6.6115702479338845,4.132231404958678,71.90082644628099,61.98347107438017,0.3695652173913043,0.2857142857142857,0.4444444444444444,1.0,0.2512562814070351,0.5879396984924623,0.67264574,0.0,44.05057467,1.652892562,1.0,100.0,0.03,400735.0,57.0,19.83,,,33.0,0.0,0.0
272,527.333,28.3,44.71837196807681,30.67010059911476,1.6,,,0.0,0.0,88.41121495327103,7.07128779,11.78553363682347,5.007587253414264,26.59,52.24,1.76,5.9,13.5,1.5,24.64312546957175,6.92124105,6.92124105,,,,662.0,,0.0,0.0,0.0,93.30628803245436,2.564102564,59.7196261682243,1.4,1.206896552,100.0,50742.0,89.25170068027211,95.717505634861,1155.0,16530.62963,32.0,100.0,51.94505495,6.92124105,41.03,3.0,25.16556291,54.8,17.37,9.701492537,,3.33,6.67,61.67,52.0,7.462686567164179,81.41112618724559,235.41383989145183,33.242876526458616,0.4516129032258064,0.2272727272727272,0.4117647058823529,0.8,0.3548387096774194,0.4930875576036866,0.477326969,0.0,42.43840448,0.0,0.0,100.0,5.67,538559.0,26.0,50.88,45.10739857,,21.0,0.0,0.0
273,614.353,40.3,29.075337334926715,7.991822934164688,1.6,2077.0,16.0,0.3,0.6,85.10217534607779,24.75236345,20.580204778157,6.2457337883959045,18.74,60.3,3.98,3.22,13.76,0.2,34.66453674121406,0.0,,72.9,8.0,42.9,926.0,144.0,0.0,83.53909465020575,88.93528184,100.0,3.14795383,69.54515491100857,1.4,1.252873563,,81541.0,97.0679012345679,83.4398296059638,1693.0,19146.28571,15.0,35.05592993,,2.713987474,0.0,4.0,41.45199063,14.9,16.95,22.88817377,34.38967136,1.25,15.0,67.5,54.0,3.218020917135961,12.872083668543844,38.61625100563153,33.789219629927594,0.4142857142857143,0.3773584905660377,0.5555555555555556,0.8421052631578947,0.2321899736147757,0.4432717678100263,0.208768267,0.0,0.0,0.0,0.0,43.52818372,0.06,311079.0,51.0,18.1,,,17.0,0.0,0.0
274,123.458,28.0,34.43723788541967,33.17758890045128,4.5,,,0.0,0.0,86.5546218487395,7.763902391,28.71508379888268,1.7877094972067038,16.62,53.79,15.85,5.76,7.97,0.8,69.68576709796673,100.0,100.0,,,,745.0,,100.0,0.0,0.0,74.90909090909092,4.873646209,46.21848739495798,1.6,1.318181818,100.0,62353.0,96.13899613899612,98.70609981515712,1316.0,29944.09091,30.0,83.5802964,,48.01444043,100.0,9.0,32.57261411,34.4,19.18,7.30067243,,3.45,17.24,65.52,,3.842459173871278,32.66090297790586,89.33717579250721,8.645533141210375,0.3571428571428571,0.2222222222222222,0.2857142857142857,1.0,0.2154696132596685,0.5359116022099447,0.180505415,0.0,0.0,0.0,0.0,100.0,26.63,409216.0,,19.21,100.0,,12.0,0.0,0.0
275,396.363,36.6,59.46048885345735,19.862240246775176,2.3,2800.0,31.0,0.0,3.0,98.99497487437183,2.931461233,26.60161221892236,12.388629613915995,34.93,48.67,3.8,5.73,6.87,0.8,67.67015706806284,54.81727575,60.79734219,67.5,7.0,20.5,1043.0,198.0,0.446927374301676,49.65034965034965,50.05537099,100.0,5.698324022,44.221105527638194,1.3,1.03960396,24.58471761,41815.0,95.92933947772656,99.86910994764398,1217.0,9987.0,26.0,75.86375473,,41.97120709,49.61,5.0,56.71875,65.6,16.14,31.47233202,12.38938053,3.51,7.02,56.14,77.0,2.4703557312252964,29.150197628458496,68.67588932806323,18.77470355731225,0.2826086956521739,0.375,0.3333333333333333,1.0,0.2433333333333333,0.48,0.332225914,0.0,38.46788665,1.482213439,1.0,98.11738649,0.89,475682.0,63.0,25.69,,,10.0,6.145251397,0.0
276,410.462,35.0,42.06141042254001,16.182573103589664,1.6,2132.0,27.0,0.0,1.0,93.88020833333334,16.18808121,28.563885955649425,7.127771911298838,42.19,37.99,3.94,6.38,9.5,0.2,45.7752255947498,6.886227545,31.88622754,81.0,7.0,34.2,1040.0,153.0,0.0,89.25233644859813,100.0,100.0,7.196401799,61.848958333333336,1.4,1.06741573,8.532934132,87589.0,97.6348155156102,99.50779327317474,2060.0,15557.90909,29.0,18.48768802,,,0.0,5.0,56.24515128,42.7,17.22,37.93461339,22.90419162,0.0,11.76,62.75,78.0,3.632589517384536,19.719771665801765,42.5531914893617,23.3523611831863,0.4074074074074074,0.3958333333333333,0.4117647058823529,0.9523809523809524,0.2348754448398576,0.5658362989323843,0.299401198,0.096246391,8.247153333,1.556824079,0.0,75.89820359,0.49,507566.0,55.0,22.31,,,9.0,0.0,0.0
277,867.232,36.6,39.97752061383569,11.20487862910754,1.6,2462.0,13.0,5.9,5.7,97.41144414168936,23.50755579,17.123617123617123,5.868205868205869,27.61,48.86,6.65,5.4,11.48,0.1,53.15085932527053,81.42348754,96.29893238,69.4,7.0,36.8,1054.0,145.0,0.0,94.1336971350614,97.01067616,100.0,1.643192488,70.16348773841962,1.6,1.372093023,,124112.0,98.0720871751886,97.89942711648632,,2084.0,45.0,25.78318862,,,0.0,3.0,56.81710214,31.0,14.97,32.19616205,17.5348496,0.0,9.72,65.28,71.0,1.4214641080312722,9.594882729211088,22.743425728500355,7.462686567164179,0.4888888888888889,0.3604651162790697,0.45,1.0,0.1392649903288201,0.5686653771760155,0.071174377,0.0,0.0,0.355366027,1.0,37.79359431,0.09,772545.0,53.0,16.7,,,8.0,0.0,0.0
278,175.581,30.6,41.9371733973546,27.860217395508386,5.8,2143.0,18.0,0.0,1.1,100.0,13.12438072,12.168284789644012,2.5889967637540456,16.85,63.06,4.64,4.58,10.87,1.1,39.81324278438031,100.0,100.0,53.4,6.0,19.2,778.0,149.0,0.0,8.513341804320202,17.76900296,93.6904761904762,10.76011846,69.35817805383023,1.3,1.181818182,100.0,46797.0,96.47829647829649,97.36842105263158,1203.0,6369.416667,23.0,,36.07692308,51.92497532,47.58,9.0,37.74680604,42.8,16.54,23.83979657,26.11111111,2.27,11.36,47.73,71.0,10.80737444373808,41.32231404958678,130.32422123331216,19.70756516211062,0.26,0.2156862745098039,0.3333333333333333,0.8888888888888888,0.2830188679245283,0.5817610062893082,0.394866732,0.0,0.0,0.635727908,0.0,100.0,1.22,215231.0,58.0,37.51,,,13.0,8.390918065,0.0
279,114.728,27.8,47.29749441400372,33.04950736897834,7.6,,,0.0,0.0,99.01960784313728,0.86400049,17.288444040036396,21.11010009099181,25.62,56.58,5.54,4.22,8.03,0.0,32.68156424581006,68.27586207,68.27586207,,,,773.0,,0.0,47.22222222222222,0.0,82.52148997134671,0.91954023,69.6078431372549,2.5,1.181818182,87.93103448,55481.0,100.0,93.5754189944134,1312.0,3132.0,25.0,100.0,,67.47126437,10.57,12.0,44.83596598,49.5,16.88,6.232686981,,0.0,9.52,50.0,80.0,3.462603878116344,22.85318559556787,63.711911357340725,9.695290858725762,0.2105263157894736,0.3571428571428571,0.4,0.9230769230769232,0.2777777777777778,0.6190476190476191,0.459770115,0.0,0.0,0.0,1.0,69.42528736,1.46,279819.0,25.0,31.86,,,9.0,0.0,0.0
280,915.928,26.6,37.04726275364274,32.78702246792018,0.8,1508.0,26.0,0.2,0.2,79.34782608695652,11.34487596,43.94119984108065,0.0,13.58,27.72,1.66,4.54,52.51,0.5,25.73344509639564,0.0,,65.0,9.0,14.3,1161.0,163.0,0.0,40.63492063492063,62.04481793,84.56375838926175,53.34872979,51.30434782608696,1.4,1.0625,100.0,45355.0,98.7298899237934,51.71835708298408,956.0,39593.17037,33.0,100.0,14.28589744,0.140056022,0.0,2.0,33.13782991,58.2,23.72,39.54588458,40.63205418,0.0,9.21,42.11,65.0,7.568590350047304,70.00946073793756,163.197729422895,46.830652790917696,0.3140495867768595,0.1775700934579439,0.217391304347826,0.7435897435897436,0.3022875816993464,0.7124183006535948,1.540616246,0.0,0.064136943,0.0,1.0,,3.12,595824.0,35.0,36.42,0.140056022,,44.0,0.0,2.8
281,190.381,35.7,20.502095402460725,43.6037820957898,3.4,1544.0,67.0,0.0,1.6,100.0,4.371065134,35.214446952595935,4.5899172310007526,21.39,59.35,3.27,5.55,10.45,2.6,52.13270142180095,100.0,100.0,61.7,6.0,16.5,817.0,86.0,0.0,49.029982363315696,0.152905199,86.56488549618321,12.8440367,84.39490445859873,1.3,1.212765957,100.0,50238.0,97.05372616984404,100.0,1439.0,29132.29412,23.0,,31.72115385,100.0,100.0,7.0,46.13095238,29.2,18.18,13.87755102,,9.38,3.13,43.75,80.0,6.530612244897958,60.40816326530612,80.81632653061224,12.244897959183673,0.3939393939393939,0.2592592592592592,0.3181818181818182,1.0,0.2796208530805687,0.5829383886255924,0.0,0.089047195,13.50567352,0.0,0.0,22.17125382,3.89,281525.0,38.0,40.82,,,19.0,0.0,0.0
282,348.604,34.5,54.28195341268744,9.027389279361143,1.6,1833.0,25.0,0.3,2.0,78.6624203821656,16.14823309,23.73333333333333,8.586666666666666,16.96,57.26,4.48,4.61,16.69,0.3,23.94259818731118,53.05755396,8.633093525,57.7,8.0,15.0,1039.0,144.0,0.0,54.66101694915254,99.82014388,95.9349593495935,20.68345324,73.56687898089172,1.5,1.071428571,,56346.0,99.0138067061144,92.97583081570995,1591.0,625.0,50.0,38.06987806,,,0.0,4.0,43.46368715,52.9,16.48,60.17639077,30.81081081,6.67,15.56,62.22,69.0,2.03527815468114,8.14111261872456,27.1370420624152,30.529172320217096,0.2222222222222222,0.25,0.3,0.6842105263157895,0.26,0.6057142857142858,0.899280576,0.137931034,0.071628645,0.0,2.0,63.48920863,0.24,282110.0,50.0,31.21,,,21.0,0.0,0.0
283,435.345,34.9,53.02173329398489,14.947075287028255,2.5,1658.0,29.0,0.9,3.2,80.41237113402062,17.2614269,21.68892096715987,7.79501984843017,14.7,60.88,4.89,3.8,15.74,0.7,35.10580575149213,75.18518519,2.777777778,59.8,8.0,18.1,897.0,140.0,0.0,69.74037600716204,80.64814815,98.0684811237928,18.28358209,65.63573883161511,1.6,1.07826087,67.12962963,64605.0,98.4009840098401,88.33423765599566,1347.0,17945.33333,32.0,0.0,31.60096154,,0.0,6.0,47.41161616,46.1,19.39,47.46025591,31.91733639,1.79,7.14,60.71,62.0,3.101977510663048,24.42807289647149,73.2842186894145,25.20356727413726,0.3768115942028985,0.3125,0.3548387096774194,0.8571428571428571,0.274,0.522,0.277777778,0.0,6.131128798,0.387747189,0.0,68.51851852,0.2,339057.0,50.0,33.35,14.62962963,,20.0,9.141791045,0.9
284,958.697,39.8,75.97347842937393,13.956638072697569,1.6,3893.0,14.0,0.0,2.3,88.28451882845188,42.37356725,18.178466076696164,16.224188790560472,64.85,6.57,15.31,6.11,7.16,0.3,75.8876523582406,63.95422759,64.46280992,100.0,12.0,57.9,1983.0,209.0,64.9158249158249,43.38051623646961,41.19516847,100.0,0.538720539,50.2092050209205,1.7,1.4,65.03496503,113582.0,94.31000654022236,99.4700582935877,,23469.98077,7.0,14.62910034,,67.70502225,66.13,3.0,53.70751802,65.1,8.41,17.52106742,2.777777778,0.0,6.25,46.88,83.0,1.053370786516854,18.60955056179776,86.0252808988764,9.480337078651688,0.8586956521739131,0.8869565217391304,0.8846153846153846,0.9545454545454546,0.081081081081081,0.749034749034749,0.063572791,0.0,0.0,0.351123596,0.0,0.508582327,1.01,413273.0,76.0,52.67,67.89574062,,1.0,0.0,0.0
285,2734.7,,26.02525436629618,36.444104202133325,0.0,1830.0,122.0,0.0,0.0,,6.946960934,,,,,,,,1.2,,0.0,,,,,,,,,1.020408163,,2700.0,,1.5,1.529411765,98.97959184,,,,,46769.32446,34.0,54.1103134,16.42399267,,0.0,0.0,0.0,40.3,,,100.0,,,,,inf,inf,inf,inf,,,,,0.2857142857142857,0.8571428571428571,0.0,0.0,50.69090161,,0.0,,4.34,741491.0,38.0,,,,,0.0,0.0
286,1640.05,28.1,54.44843827392746,16.264321422488067,0.0,1470.0,46.0,0.1,0.1,91.53439153439152,14.54003257,30.495689655172413,14.6551724137931,29.02,4.73,19.93,3.24,43.09,1.0,9.22242314647378,0.0,,,,,1225.0,127.0,0.0,55.19713261648745,98.55072464,100.0,62.31884058,79.62962962962963,1.8,1.765432099,69.56521739,55943.0,92.6829268292683,74.86437613019892,718.0,61132.72581,31.0,0.0,19.51442308,,0.0,0.0,37.67605634,59.0,29.19,4.109589041,17.64705882,21.43,0.0,35.71,66.0,9.9626400996264,103.36239103362392,169.3648816936488,26.1519302615193,0.4137931034482758,0.391304347826087,0.0,1.0,0.2032520325203252,0.6666666666666666,0.0,0.0,0.232550805,0.0,0.0,,1.22,594247.0,53.0,43.59,,,,0.0,0.0
287,1539.84,33.0,32.54720484860641,33.96527560372069,1.0,1679.0,44.0,0.0,0.1,81.8815331010453,5.368863596,19.537160658655985,5.29595015576324,47.46,22.57,4.01,7.0,18.96,3.6,37.5886524822695,75.4601227,75.25562372,,,,,118.0,83.8822704975473,2.993451824134705,2.931152011,86.07085346215781,0.560616678,61.045296167247386,,1.3125,100.0,51856.0,100.0,95.15366430260048,1233.0,16447.63715,30.0,90.00225598,27.23387097,93.31970007,99.93,2.0,38.04878049,44.6,24.42,3.608247423,37.20930233,2.44,4.88,50.0,67.0,,,,,0.3835616438356164,0.2777777777777778,0.5,1.0,0.2229885057471264,0.6689655172413793,,0.0,,0.0,,94.95569189,7.07,338672.0,41.0,,85.4805726,,14.0,0.0,0.0
288,575.338,44.1,68.46623153172108,17.58783662770661,2.2,2505.0,40.0,0.5,3.0,77.21661054994388,10.78317796,15.63393708293613,21.163012392755004,73.13,10.72,2.67,5.92,7.56,0.3,66.6880204996797,99.43865277,99.43865277,67.2,8.0,24.3,,163.0,69.3664795509222,73.89749702026222,51.40336808,86.49484536082474,0.801924619,47.13804713804714,,1.127272727,89.09382518,129196.0,90.3734439834025,97.69378603459322,1159.0,6163.146341,40.0,,4.379807692,39.45469126,31.19,4.0,63.94052045,77.1,21.77,9.830960854,7.176287051,2.0,2.0,70.0,78.0,,,,,0.4878048780487805,0.5208333333333334,0.6363636363636364,1.0,0.1901408450704225,0.6373239436619719,,0.119189511,,0.444839858,,86.28708901,0.92,357864.0,44.0,,63.43223737,,4.0,0.0,0.8
289,1250.06,33.0,46.37874960406283,17.748234063173086,2.1,2320.0,15.0,17.8,7.7,76.41228939544104,20.20130568,33.79688929551693,8.032936870997256,36.75,27.45,8.62,6.06,21.13,0.8,39.54189270644967,43.88738912,59.19784034,82.3,9.0,25.8,1013.0,146.0,27.7933520224269,84.42865600947306,81.64288469,98.71420222092344,6.447737285,63.62735381565907,1.6,1.344537815,29.88816043,94874.0,94.18562657999276,93.67088607594935,1689.0,29341.94286,16.0,20.49490723,84.02564103,17.35441573,25.55,4.0,48.40047393,36.1,26.92,47.60923331,19.2725555,1.52,8.33,65.15,66.0,3.915910964550701,49.67023907666941,57.08985985160758,16.900247320692497,0.5515695067264574,0.425531914893617,0.5492957746478874,0.8771929824561403,0.1888988361683079,0.6168307967770814,0.269957578,0.182149362,1.595059474,0.412201154,2.0,81.21866564,1.17,383779.0,43.0,19.99,25.76166602,,10.0,0.0,0.0
290,842.626,56.4,24.41577290713783,38.04452250672146,3.1,1123.0,70.0,127.7,0.8,92.36641221374046,6.182075973,4.054054054054054,9.966216216216216,24.93,47.26,2.22,6.27,19.32,7.6,59.67413441955194,65.39622642,88.18867925,40.7,9.0,21.1,952.0,114.0,34.9566377585056,31.26934984520124,6.716981132,100.0,12.94196131,36.6412213740458,1.7,1.32735426,100.0,75450.0,99.57264957264957,91.85336048879836,,16359.09798,44.0,,250.4813348,15.54716981,22.68,1.0,46.76724138,59.0,30.56,72.45430809,56.74157303,5.0,5.0,35.0,65.0,84.85639686684073,656.6579634464752,2385.117493472585,86.16187989556136,0.3478260869565217,0.2631578947368421,0.5,1.0,0.3,0.52,0.226415094,0.0,40.56607859,0.0,0.0,0.150943396,12.02,385626.0,48.0,335.51,42.11320755,,21.0,0.0,6.4
291,146.582,28.8,33.656157768381874,28.36425553300466,6.8,1196.0,23.0,0.0,0.7,76.20423892100193,4.662777143,23.87589928057554,2.068345323741007,3.82,55.93,1.36,4.17,34.72,0.7,11.9938884644767,98.69608826,98.69608826,66.9,9.0,28.9,808.0,131.0,75.8517034068136,5.456255879586077,16.14844534,91.08826049700086,8.617234469,54.91329479768786,1.3,1.0,100.0,35739.0,98.09941520467837,84.11000763941941,1067.0,3361.5,49.0,,,,0.0,15.0,27.38095238,35.6,17.69,19.18349429,32.91925466,4.24,14.41,42.37,56.0,18.437225636523262,33.362598770851626,100.08779631255489,26.77787532923617,0.2891566265060241,0.1948051948051948,0.1923076923076923,0.7391304347826086,0.3713163064833006,0.5992141453831041,0.902708124,0.0,48.64184724,0.0,0.0,96.2888666,0.41,309455.0,41.0,20.19,,,34.0,0.0,1.0
292,305.49,44.0,35.87469234723553,17.871587633895967,1.4,1191.0,39.0,0.7,1.6,100.0,20.51319686,27.949709864603484,13.829787234042554,3.9,76.58,11.01,2.4,6.11,2.3,11.349693251533742,100.0,100.0,57.4,7.0,18.6,1861.0,142.0,0.0,26.778242677824267,48.97025172,100.0,26.93266833,70.0,1.6,1.268656716,100.0,30721.0,100.0,74.84662576687117,925.0,8557.492754,37.0,36.07183494,12.43406593,,0.0,3.0,28.94736842,43.4,19.86,54.55455455,42.52336449,7.89,18.42,39.47,57.0,22.02202202202202,61.06106106106106,233.2332332332332,44.04404404404404,0.2391304347826087,0.1395348837209302,0.2307692307692307,0.7272727272727273,0.3914728682170542,0.5,3.203661327,,29.2986533,0.0,0.0,100.0,1.32,,53.0,62.06,,,44.0,14.21446384,0.0
293,109.981,32.9,60.43405013709325,18.15487862217325,3.3,1275.0,70.0,3.6,14.5,91.57894736842104,3.977174037,0.0,43.55345911949686,9.85,74.01,0.68,5.2,10.26,0.9,23.371647509578544,100.0,100.0,52.7,7.0,22.1,1032.0,111.0,79.5013850415512,41.45077720207254,96.11111111,91.0377358490566,43.49030471,15.263157894736842,2.2,1.372093023,100.0,,100.0,89.65517241379311,1079.0,5971.0,58.0,100.0,14.93269231,57.77777778,0.0,7.0,40.82840237,70.0,17.18,85.77291382,54.33526012,10.34,13.79,31.03,64.0,17.783857729138166,43.775649794801645,227.0861833105336,61.55950752393981,0.08,0.1363636363636363,0.0833333333333333,0.7,0.4285714285714285,0.4428571428571428,1.388888889,0.0,8.676437507,0.0,1.0,100.0,0.33,270654.0,55.0,84.82,47.22222222,,40.0,0.0,8.3
294,372.452,41.6,51.78677696067086,14.537097497202865,1.5,1279.0,63.0,64.7,2.4,80.0,21.83072895,18.44978165938865,16.157205240174672,5.32,85.14,0.5,3.41,5.62,0.8,23.216783216783217,100.0,100.0,58.7,9.0,20.1,987.0,134.0,23.0927835051546,15.789473684210526,29.75352113,95.0,10.10309278,44.44444444444444,1.8,1.102040816,100.0,,92.51101321585902,80.0,777.0,15019.8,50.0,100.0,27.25384615,,0.0,3.0,38.85601578,56.4,19.86,46.98795181,53.25443787,0.0,20.0,56.0,67.0,18.072289156626507,53.21285140562249,520.0803212851406,53.21285140562249,0.1463414634146341,0.1290322580645161,0.0,0.875,0.4450261780104712,0.6335078534031413,2.288732394,,25.56823692,0.0,3.0,99.82394366,0.9,,62.0,61.24,22.88732394,,44.0,0.0,1.8
295,106.095,30.3,24.760691137843768,24.722636777897943,4.8,1324.0,49.0,0.9,9.4,86.04651162790698,4.5410179,28.885400313971743,9.34065934065934,6.3,86.74,0.57,3.03,3.36,0.9,32.97232250300842,100.0,,65.2,7.0,19.3,980.0,119.0,29.9610894941634,52.57731958762887,49.22178988,96.03960396039604,12.45136187,27.906976744186046,1.9,1.341463415,100.0,38788.0,97.0125786163522,89.41034897713598,798.0,6100.166667,28.0,100.0,6.736263736,,0.0,12.0,43.28808446,24.8,20.01,40.18003273,33.20158103,5.88,11.76,58.82,70.0,8.183306055646481,49.91816693944354,107.2013093289689,38.46153846153846,0.2291666666666666,0.2075471698113207,0.3636363636363636,0.9166666666666666,0.3598484848484848,0.5606060606060606,0.0,0.0,48.75533884,0.818330606,3.0,100.0,0.28,340097.0,37.0,54.83,,,40.0,51.16731518,1.9
